Time (s);IRQ;FSM
-0.015380819999999998;0;1
-0.01537769;0;1
-0.015374559999999999;0;1
-0.015371429999999998;0;1
-0.0153683;0;1
-0.01536517;0;1
-0.015362039999999999;0;1
-0.015358909999999998;0;1
-0.01535578;0;1
-0.015352649999999999;0;1
-0.015349519999999998;0;1
-0.01534639;0;1
-0.01534326;0;1
-0.015340129999999999;0;1
-0.015336999999999998;0;1
-0.01533387;0;1
-0.015330739999999999;0;1
-0.015327609999999998;0;1
-0.01532448;0;1
-0.01532135;0;1
-0.015318219999999999;0;1
-0.015315089999999998;0;1
-0.01531196;0;1
-0.015308829999999999;0;1
-0.015305699999999998;0;1
-0.01530257;0;1
-0.01529944;0;1
-0.015296309999999999;0;1
-0.015293179999999998;0;1
-0.01529005;0;1
-0.015286919999999999;0;1
-0.015283789999999998;0;1
-0.01528066;0;1
-0.01527753;0;1
-0.015274399999999999;0;1
-0.015271269999999998;1;1
-0.01526814;1;1
-0.015265009999999999;0;1
-0.015261879999999999;0;1
-0.01525875;0;1
-0.01525562;0;1
-0.015252489999999999;0;1
-0.015249359999999998;0;1
-0.01524623;0;1
-0.015243099999999999;0;1
-0.015239969999999999;0;1
-0.01523684;0;1
-0.01523371;0;1
-0.015230579999999999;0;1
-0.015227449999999998;0;1
-0.01522432;0;1
-0.015221189999999999;0;1
-0.015218059999999999;0;1
-0.01521493;0;1
-0.0152118;0;1
-0.015208669999999999;0;1
-0.015205539999999998;0;1
-0.01520241;0;1
-0.015199279999999999;0;1
-0.015196149999999999;0;1
-0.01519302;0;1
-0.01518989;0;1
-0.015186759999999999;0;1
-0.015183629999999998;0;1
-0.0151805;0;1
-0.015177369999999999;0;1
-0.015174239999999999;0;1
-0.01517111;0;1
-0.01516798;0;1
-0.015164849999999999;0;1
-0.015161719999999998;0;1
-0.01515859;0;1
-0.015155459999999999;0;1
-0.015152329999999999;0;1
-0.0151492;0;1
-0.01514607;0;1
-0.015142939999999999;0;1
-0.015139809999999998;0;1
-0.01513668;0;1
-0.015133549999999999;0;1
-0.015130419999999999;0;1
-0.01512729;0;1
-0.01512416;0;1
-0.015121029999999999;0;1
-0.015117899999999998;0;1
-0.01511477;0;1
-0.015111639999999999;0;1
-0.015108509999999999;0;1
-0.01510538;0;1
-0.01510225;0;1
-0.015099119999999999;0;1
-0.015095989999999998;0;1
-0.01509286;0;1
-0.015089729999999999;0;1
-0.015086599999999999;0;1
-0.01508347;0;1
-0.01508034;0;1
-0.015077209999999999;0;1
-0.015074079999999998;0;1
-0.01507095;0;1
-0.015067819999999999;0;1
-0.015064689999999999;0;1
-0.015061559999999998;0;1
-0.01505843;0;1
-0.015055299999999999;0;1
-0.015052169999999998;0;1
-0.01504904;0;1
-0.01504591;0;1
-0.015042779999999999;0;1
-0.015039649999999998;0;1
-0.01503652;0;1
-0.015033389999999999;0;1
-0.015030259999999998;0;1
-0.01502713;0;1
-0.015024;0;1
-0.015020869999999999;0;1
-0.015017739999999998;0;1
-0.01501461;0;1
-0.015011479999999999;0;1
-0.015008349999999998;0;1
-0.01500522;0;1
-0.01500209;0;1
-0.014998959999999999;0;1
-0.014995829999999998;0;1
-0.0149927;0;1
-0.014989569999999999;0;1
-0.014986439999999998;0;1
-0.01498331;0;1
-0.01498018;0;1
-0.014977049999999999;0;1
-0.014973919999999998;0;1
-0.01497079;0;1
-0.014967659999999999;0;1
-0.014964529999999998;0;1
-0.0149614;0;1
-0.01495827;0;1
-0.014955139999999999;0;1
-0.014952009999999998;0;1
-0.01494888;0;1
-0.014945749999999999;0;1
-0.014942619999999998;0;1
-0.01493949;0;1
-0.01493636;0;1
-0.014933229999999999;0;1
-0.014930099999999998;0;1
-0.01492697;0;1
-0.014923839999999999;0;1
-0.014920709999999998;0;1
-0.01491758;0;1
-0.01491445;0;1
-0.014911319999999999;0;1
-0.014908189999999998;1;1
-0.01490506;1;1
-0.014901929999999999;0;1
-0.014898799999999999;0;1
-0.01489567;0;1
-0.01489254;0;1
-0.014889409999999999;0;1
-0.014886279999999998;0;1
-0.01488315;0;1
-0.014880019999999999;0;1
-0.014876889999999999;0;1
-0.01487376;0;1
-0.01487063;0;1
-0.014867499999999999;0;1
-0.014864369999999998;0;1
-0.01486124;0;1
-0.014858109999999999;0;1
-0.014854979999999999;0;1
-0.01485185;0;1
-0.01484872;0;1
-0.014845589999999999;0;1
-0.014842459999999998;0;1
-0.01483933;0;1
-0.014836199999999999;0;1
-0.014833069999999999;0;1
-0.01482994;0;1
-0.01482681;0;1
-0.014823679999999999;0;1
-0.014820549999999998;0;1
-0.01481742;0;1
-0.014814289999999999;0;1
-0.014811159999999999;0;1
-0.01480803;0;1
-0.0148049;0;1
-0.014801769999999999;0;1
-0.014798639999999998;0;1
-0.01479551;0;1
-0.014792379999999999;0;1
-0.014789249999999999;0;1
-0.01478612;0;1
-0.01478299;0;1
-0.014779859999999999;0;1
-0.014776729999999998;0;1
-0.0147736;0;1
-0.014770469999999999;0;1
-0.014767339999999999;0;1
-0.01476421;0;1
-0.01476108;0;1
-0.014757949999999999;0;1
-0.014754819999999998;0;1
-0.01475169;0;1
-0.014748559999999999;0;1
-0.014745429999999999;0;1
-0.0147423;0;1
-0.01473917;0;1
-0.014736039999999999;0;1
-0.014732909999999998;0;1
-0.01472978;0;1
-0.014726649999999999;0;1
-0.014723519999999999;0;1
-0.01472039;0;1
-0.01471726;0;1
-0.014714129999999999;0;1
-0.014710999999999998;0;1
-0.01470787;0;1
-0.014704739999999999;0;1
-0.014701609999999999;0;1
-0.01469848;0;1
-0.01469535;0;1
-0.014692219999999999;0;1
-0.014689089999999998;0;1
-0.01468596;0;1
-0.01468283;0;1
-0.014679699999999999;0;1
-0.01467657;0;1
-0.01467344;0;1
-0.014670309999999999;0;1
-0.014667179999999998;0;1
-0.01466405;0;1
-0.01466092;0;1
-0.014657789999999999;0;1
-0.014654659999999998;0;1
-0.01465153;0;1
-0.014648399999999999;0;1
-0.014645269999999998;0;1
-0.01464214;0;1
-0.01463901;0;1
-0.014635879999999999;0;1
-0.014632749999999998;0;1
-0.01462962;0;1
-0.014626489999999999;0;1
-0.014623359999999998;0;1
-0.01462023;0;1
-0.0146171;0;1
-0.014613969999999999;0;1
-0.014610839999999998;0;1
-0.01460771;0;1
-0.014604579999999999;0;1
-0.014601449999999998;0;1
-0.01459832;1;1
-0.01459519;0;1
-0.014592059999999999;0;1
-0.014588929999999998;0;1
-0.0145858;0;1
-0.014582669999999999;0;1
-0.014579539999999998;0;1
-0.01457641;0;1
-0.01457328;0;1
-0.014570149999999999;0;1
-0.014567019999999998;0;1
-0.01456389;0;1
-0.014560759999999999;0;1
-0.014557629999999998;0;1
-0.0145545;0;1
-0.01455137;0;1
-0.014548239999999999;0;1
-0.014545109999999998;1;1
-0.01454198;1;1
-0.014538849999999999;0;1
-0.014535719999999999;0;1
-0.01453259;0;1
-0.01452946;0;1
-0.014526329999999999;0;1
-0.014523199999999998;0;1
-0.01452007;0;1
-0.014516939999999999;0;1
-0.014513809999999999;0;1
-0.01451068;0;1
-0.01450755;0;1
-0.014504419999999999;0;1
-0.014501289999999998;0;1
-0.01449816;0;1
-0.014495029999999999;0;1
-0.014491899999999999;0;1
-0.01448877;0;1
-0.01448564;0;1
-0.014482509999999999;0;1
-0.014479379999999998;0;1
-0.01447625;0;1
-0.014473119999999999;0;1
-0.014469989999999999;0;1
-0.01446686;0;1
-0.01446373;0;1
-0.014460599999999999;0;1
-0.014457469999999998;0;1
-0.01445434;0;1
-0.014451209999999999;0;1
-0.014448079999999999;0;1
-0.01444495;0;1
-0.01444182;0;1
-0.014438689999999999;0;1
-0.014435559999999998;0;1
-0.01443243;0;1
-0.014429299999999999;0;1
-0.014426169999999999;0;1
-0.01442304;0;1
-0.01441991;0;1
-0.014416779999999999;0;1
-0.014413649999999998;0;1
-0.01441052;0;1
-0.014407389999999999;0;1
-0.014404259999999999;0;1
-0.01440113;0;1
-0.014398;0;1
-0.014394869999999999;0;1
-0.014391739999999998;0;1
-0.01438861;0;1
-0.014385479999999999;0;1
-0.014382349999999999;0;1
-0.01437922;0;1
-0.01437609;0;1
-0.014372959999999999;0;1
-0.014369829999999998;0;1
-0.0143667;0;1
-0.014363569999999999;0;1
-0.014360439999999999;0;1
-0.01435731;0;1
-0.01435418;0;1
-0.014351049999999999;0;1
-0.014347919999999998;0;1
-0.01434479;0;1
-0.014341659999999999;0;1
-0.014338529999999999;0;1
-0.0143354;0;1
-0.01433227;0;1
-0.014329139999999999;0;1
-0.014326009999999998;0;1
-0.01432288;0;1
-0.01431975;0;1
-0.014316619999999999;0;1
-0.01431349;0;1
-0.01431036;0;1
-0.014307229999999999;0;1
-0.014304099999999998;0;1
-0.01430097;0;1
-0.01429784;0;1
-0.014294709999999999;0;1
-0.01429158;0;1
-0.01428845;0;1
-0.014285319999999999;0;1
-0.014282189999999998;0;1
-0.01427906;0;1
-0.01427593;0;1
-0.014272799999999999;0;1
-0.01426967;0;1
-0.01426654;0;1
-0.014263409999999999;0;1
-0.014260279999999998;0;1
-0.01425715;0;1
-0.01425402;0;1
-0.014250889999999999;0;1
-0.014247759999999998;0;1
-0.01424463;0;1
-0.014241499999999999;0;1
-0.014238369999999998;0;1
-0.01423524;0;1
-0.01423211;0;1
-0.014228979999999999;0;1
-0.014225849999999998;0;1
-0.01422272;0;1
-0.014219589999999999;0;1
-0.014216459999999998;0;1
-0.01421333;0;1
-0.0142102;0;1
-0.014207069999999999;0;1
-0.014203939999999998;0;1
-0.01420081;0;1
-0.014197679999999999;0;1
-0.014194549999999998;0;1
-0.01419142;0;1
-0.01418829;0;1
-0.014185159999999999;0;1
-0.014182029999999998;1;1
-0.0141789;1;1
-0.014175769999999999;0;1
-0.014172639999999999;0;1
-0.01416951;0;1
-0.01416638;0;1
-0.014163249999999999;0;1
-0.014160119999999998;0;1
-0.01415699;0;1
-0.014153859999999999;0;1
-0.014150729999999999;0;1
-0.0141476;0;1
-0.01414447;0;1
-0.014141339999999999;0;1
-0.014138209999999998;0;1
-0.01413508;0;1
-0.014131949999999999;0;1
-0.014128819999999999;0;1
-0.01412569;0;1
-0.01412256;0;1
-0.014119429999999999;0;1
-0.014116299999999998;0;1
-0.01411317;0;1
-0.014110039999999999;0;1
-0.014106909999999999;0;1
-0.01410378;0;1
-0.01410065;0;1
-0.014097519999999999;0;1
-0.014094389999999998;0;1
-0.01409126;0;1
-0.014088129999999999;0;1
-0.014084999999999999;0;1
-0.01408187;0;1
-0.01407874;0;1
-0.014075609999999999;0;1
-0.014072479999999998;0;1
-0.01406935;0;1
-0.014066219999999999;0;1
-0.014063089999999999;0;1
-0.01405996;0;1
-0.01405683;0;1
-0.014053699999999999;0;1
-0.014050569999999998;0;1
-0.01404744;0;1
-0.014044309999999999;0;1
-0.014041179999999999;0;1
-0.01403805;0;1
-0.01403492;0;1
-0.014031789999999999;0;1
-0.014028659999999998;0;1
-0.01402553;0;1
-0.014022399999999999;0;1
-0.014019269999999999;0;1
-0.01401614;0;1
-0.01401301;0;1
-0.014009879999999999;0;1
-0.014006749999999998;0;1
-0.01400362;0;1
-0.014000489999999999;0;1
-0.013997359999999999;0;1
-0.01399423;0;1
-0.0139911;0;1
-0.013987969999999999;0;1
-0.013984839999999998;0;1
-0.01398171;0;1
-0.013978579999999999;0;1
-0.013975449999999999;0;1
-0.01397232;0;1
-0.01396919;0;1
-0.013966059999999999;0;1
-0.013962929999999998;0;1
-0.0139598;0;1
-0.01395667;0;1
-0.013953539999999999;0;1
-0.01395041;0;1
-0.01394728;0;1
-0.013944149999999999;0;1
-0.013941019999999998;0;1
-0.01393789;0;1
-0.01393476;0;1
-0.013931629999999999;0;1
-0.0139285;0;1
-0.01392537;0;1
-0.013922239999999999;0;1
-0.013919109999999998;0;1
-0.01391598;0;1
-0.01391285;0;1
-0.013909719999999999;0;1
-0.01390659;0;1
-0.01390346;0;1
-0.013900329999999999;0;1
-0.013897199999999998;0;1
-0.01389407;0;1
-0.01389094;0;1
-0.013887809999999999;0;1
-0.01388468;0;1
-0.01388155;0;1
-0.013878419999999999;0;1
-0.013875289999999998;0;1
-0.01387216;0;1
-0.01386903;0;1
-0.013865899999999999;0;1
-0.01386277;0;1
-0.01385964;0;1
-0.013856509999999999;0;1
-0.013853379999999998;0;1
-0.01385025;0;1
-0.01384712;0;1
-0.013843989999999999;0;1
-0.013840859999999998;0;1
-0.01383773;0;1
-0.013834599999999999;0;1
-0.013831469999999998;0;1
-0.01382834;0;1
-0.01382521;0;1
-0.013822079999999999;0;1
-0.013818949999999998;1;1
-0.01381582;1;1
-0.013812689999999999;1;1
-0.013809559999999999;0;1
-0.01380643;0;1
-0.0138033;0;1
-0.013800169999999999;0;1
-0.013797039999999998;0;1
-0.01379391;0;1
-0.013790779999999999;0;1
-0.013787649999999999;0;1
-0.01378452;0;1
-0.01378139;0;1
-0.013778259999999999;0;1
-0.013775129999999998;0;1
-0.013772;0;1
-0.013768869999999999;0;1
-0.013765739999999999;0;1
-0.01376261;0;1
-0.01375948;0;1
-0.013756349999999999;0;1
-0.013753219999999998;0;1
-0.01375009;0;1
-0.013746959999999999;0;1
-0.013743829999999999;0;1
-0.0137407;0;1
-0.01373757;0;1
-0.013734439999999999;0;1
-0.013731309999999998;0;1
-0.01372818;0;1
-0.013725049999999999;0;1
-0.013721919999999999;0;1
-0.01371879;0;1
-0.01371566;0;1
-0.013712529999999999;0;1
-0.013709399999999998;0;1
-0.01370627;0;1
-0.013703139999999999;0;1
-0.013700009999999999;0;1
-0.01369688;0;1
-0.01369375;0;1
-0.013690619999999999;0;1
-0.013687489999999998;0;1
-0.01368436;0;1
-0.013681229999999999;0;1
-0.013678099999999999;0;1
-0.01367497;0;1
-0.01367184;0;1
-0.013668709999999999;0;1
-0.013665579999999998;0;1
-0.01366245;0;1
-0.013659319999999999;0;1
-0.013656189999999999;0;1
-0.01365306;0;1
-0.01364993;0;1
-0.013646799999999999;0;1
-0.013643669999999998;0;1
-0.01364054;0;1
-0.013637409999999999;0;1
-0.013634279999999999;0;1
-0.01363115;0;1
-0.01362802;0;1
-0.013624889999999999;0;1
-0.013621759999999998;0;1
-0.01361863;0;1
-0.013615499999999999;0;1
-0.013612369999999999;0;1
-0.01360924;0;1
-0.01360611;0;1
-0.013602979999999999;0;1
-0.013599849999999998;1;1
-0.01359672;1;1
-0.01359359;0;1
-0.013590459999999999;0;1
-0.01358733;0;1
-0.0135842;0;1
-0.013581069999999999;0;1
-0.013577939999999998;0;1
-0.01357481;0;1
-0.01357168;0;1
-0.013568549999999999;0;1
-0.01356542;0;1
-0.01356229;0;1
-0.013559159999999999;0;1
-0.013556029999999998;0;1
-0.0135529;0;1
-0.01354977;0;1
-0.013546639999999999;0;1
-0.01354351;0;1
-0.01354038;0;1
-0.013537249999999999;0;1
-0.013534119999999998;0;1
-0.01353099;0;1
-0.01352786;0;1
-0.013524729999999999;0;1
-0.0135216;0;1
-0.01351847;0;1
-0.013515339999999999;0;1
-0.013512209999999998;0;1
-0.01350908;0;1
-0.01350595;0;1
-0.013502819999999999;0;1
-0.01349969;0;1
-0.01349656;0;1
-0.013493429999999999;0;1
-0.013490299999999998;0;1
-0.01348717;0;1
-0.01348404;0;1
-0.013480909999999999;0;1
-0.01347778;0;1
-0.01347465;0;1
-0.013471519999999999;0;1
-0.013468389999999998;0;1
-0.01346526;0;1
-0.01346213;0;1
-0.013458999999999999;0;1
-0.013455869999999998;1;1
-0.01345274;1;1
-0.013449609999999999;1;1
-0.013446479999999999;0;1
-0.01344335;0;1
-0.01344022;0;1
-0.013437089999999999;0;1
-0.013433959999999998;0;1
-0.01343083;0;1
-0.013427699999999999;0;1
-0.013424569999999999;0;1
-0.01342144;0;1
-0.01341831;0;1
-0.013415179999999999;0;1
-0.013412049999999998;0;1
-0.01340892;0;1
-0.013405789999999999;0;1
-0.013402659999999999;0;1
-0.01339953;0;1
-0.0133964;0;1
-0.013393269999999999;0;1
-0.013390139999999998;0;1
-0.01338701;0;1
-0.013383879999999999;0;1
-0.013380749999999999;0;1
-0.01337762;0;1
-0.01337449;0;1
-0.013371359999999999;0;1
-0.013368229999999998;0;1
-0.0133651;0;1
-0.013361969999999999;0;1
-0.013358839999999999;0;1
-0.01335571;0;1
-0.01335258;0;1
-0.013349449999999999;0;1
-0.013346319999999998;0;1
-0.01334319;0;1
-0.013340059999999999;0;1
-0.013336929999999999;0;1
-0.0133338;0;1
-0.01333067;0;1
-0.013327539999999999;0;1
-0.013324409999999998;0;1
-0.01332128;0;1
-0.013318149999999999;0;1
-0.013315019999999999;0;1
-0.01331189;0;1
-0.01330876;0;1
-0.013305629999999999;0;1
-0.013302499999999998;0;1
-0.01329937;0;1
-0.013296239999999999;0;1
-0.013293109999999999;0;1
-0.01328998;0;1
-0.01328685;0;1
-0.013283719999999999;0;1
-0.013280589999999998;0;1
-0.01327746;0;1
-0.013274329999999999;0;1
-0.013271199999999999;0;1
-0.01326807;0;1
-0.01326494;0;1
-0.013261809999999999;0;1
-0.013258679999999998;0;1
-0.01325555;0;1
-0.013252419999999999;0;1
-0.013249289999999999;0;1
-0.01324616;0;1
-0.01324303;0;1
-0.013239899999999999;0;1
-0.013236769999999998;0;1
-0.01323364;0;1
-0.01323051;0;1
-0.013227379999999999;0;1
-0.01322425;0;1
-0.01322112;0;1
-0.013217989999999999;0;1
-0.013214859999999998;0;1
-0.01321173;0;1
-0.0132086;0;1
-0.013205469999999999;0;1
-0.01320234;0;1
-0.01319921;0;1
-0.013196079999999999;0;1
-0.013192949999999998;0;1
-0.01318982;0;1
-0.01318669;0;1
-0.013183559999999999;0;1
-0.01318043;0;1
-0.0131773;0;1
-0.013174169999999999;0;1
-0.013171039999999998;0;1
-0.01316791;0;1
-0.01316478;0;1
-0.013161649999999999;0;1
-0.01315852;0;1
-0.01315539;0;1
-0.013152259999999999;0;1
-0.013149129999999998;0;1
-0.013146;0;1
-0.01314287;0;1
-0.013139739999999999;0;1
-0.01313661;0;1
-0.01313348;0;1
-0.013130349999999999;0;1
-0.013127219999999998;0;1
-0.01312409;0;1
-0.01312096;0;1
-0.013117829999999999;0;1
-0.0131147;0;1
-0.01311157;0;1
-0.013108439999999999;0;1
-0.013105309999999998;0;1
-0.01310218;0;1
-0.01309905;0;1
-0.013095919999999999;0;1
-0.01309279;1;1
-0.01308966;1;1
-0.013086529999999999;1;1
-0.013083399999999999;0;1
-0.01308027;0;1
-0.01307714;0;1
-0.013074009999999999;0;1
-0.01307088;0;1
-0.01306775;0;1
-0.013064619999999999;0;1
-0.013061489999999999;0;1
-0.01305836;0;1
-0.01305523;0;1
-0.013052099999999999;0;1
-0.013048969999999998;0;1
-0.01304584;0;1
-0.013042709999999999;0;1
-0.013039579999999999;0;1
-0.01303645;0;1
-0.01303332;0;1
-0.013030189999999999;0;1
-0.013027059999999998;0;1
-0.01302393;0;1
-0.013020799999999999;0;1
-0.013017669999999999;0;1
-0.01301454;0;1
-0.01301141;0;1
-0.013008279999999999;0;1
-0.013005149999999998;0;1
-0.01300202;0;1
-0.012998889999999999;0;1
-0.012995759999999999;0;1
-0.01299263;0;1
-0.0129895;0;1
-0.012986369999999999;0;1
-0.012983239999999998;0;1
-0.01298011;0;1
-0.012976979999999999;0;1
-0.012973849999999999;0;1
-0.01297072;0;1
-0.01296759;0;1
-0.012964459999999999;0;1
-0.012961329999999998;0;1
-0.0129582;0;1
-0.012955069999999999;0;1
-0.012951939999999999;0;1
-0.01294881;0;1
-0.01294568;0;1
-0.012942549999999999;0;1
-0.012939419999999998;0;1
-0.01293629;0;1
-0.012933159999999999;0;1
-0.012930029999999999;0;1
-0.0129269;0;1
-0.01292377;0;1
-0.012920639999999999;0;1
-0.012917509999999998;0;1
-0.01291438;0;1
-0.012911249999999999;0;1
-0.012908119999999999;0;1
-0.01290499;0;1
-0.01290186;0;1
-0.012898729999999999;0;1
-0.012895599999999998;0;1
-0.01289247;0;1
-0.012889339999999999;0;1
-0.012886209999999999;0;1
-0.01288308;0;1
-0.01287995;0;1
-0.012876819999999999;0;1
-0.012873689999999998;0;1
-0.01287056;0;1
-0.01286743;0;1
-0.012864299999999999;0;1
-0.01286117;0;1
-0.01285804;0;1
-0.012854909999999999;0;1
-0.012851779999999998;0;1
-0.01284865;0;1
-0.01284552;0;1
-0.012842389999999999;0;1
-0.01283926;0;1
-0.01283613;0;1
-0.012832999999999999;0;1
-0.012829869999999998;0;1
-0.01282674;0;1
-0.01282361;0;1
-0.012820479999999999;0;1
-0.01281735;0;1
-0.01281422;0;1
-0.012811089999999999;0;1
-0.012807959999999998;0;1
-0.01280483;0;1
-0.0128017;0;1
-0.012798569999999999;0;1
-0.01279544;0;1
-0.01279231;0;1
-0.012789179999999999;0;1
-0.012786049999999998;0;1
-0.01278292;0;1
-0.01277979;0;1
-0.012776659999999999;0;1
-0.01277353;0;1
-0.0127704;0;1
-0.012767269999999999;0;1
-0.012764139999999998;0;1
-0.01276101;0;1
-0.01275788;0;1
-0.012754749999999999;0;1
-0.01275162;0;1
-0.01274849;0;1
-0.012745359999999999;0;1
-0.012742229999999998;0;1
-0.0127391;0;1
-0.01273597;0;1
-0.012732839999999999;0;1
-0.01272971;1;1
-0.01272658;1;1
-0.012723449999999999;1;1
-0.012720319999999999;0;1
-0.01271719;0;1
-0.01271406;0;1
-0.012710929999999999;0;1
-0.0127078;0;1
-0.01270467;0;1
-0.012701539999999999;0;1
-0.012698409999999999;0;1
